Row ID,Order ID,Order Date,Ship Date,Ship Mode,Days to Ship,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin
7816,US-2026-158106,6/4/2026,6/10/2026,Standard Class,6,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,3,0,2.5056,0.29
7817,US-2026-133095,6/4/2026,6/4/2026,Same Day,0,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,South,OFF-BI-10002353,Office Supplies,Binders,Gbc Velobind Cover Sets,108.08,7,0,54.04,0.5
7818,US-2026-158953,6/4/2026,6/8/2026,Standard Class,4,ML-18040,Michelle Lonsdale,Corporate,United States,Missouri City,Texas,Central,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37,7,0.8,-9.555,-1.5
7819,US-2026-133095,6/4/2026,6/4/2026,Same Day,0,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,South,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,3,0,4.3884,0.46
7820,US-2026-100426,6/4/2026,6/8/2026,Standard Class,4,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,South,OFF-PA-10002870,Office Supplies,Paper,Ampad Phone Message Book,12.48,2,0,5.616,0.45
7821,US-2026-158407,6/4/2026,6/10/2026,Standard Class,6,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,South,TEC-PH-10001819,Technology,Phones,Innergie Mmini Combo Duo Usb Travel Charging Kit,71.984,2,0.2,25.1944,0.35
7822,US-2026-141614,6/5/2026,6/9/2026,Standard Class,4,NS-18640,Noel Staavos,Corporate,United States,Orlando,Florida,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,20.736,4,0.2,7.2576,0.35
7823,US-2026-126788,6/5/2026,6/6/2026,First Class,1,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,Central,TEC-PH-10001619,Technology,Phones,Lg G3,470.376,3,0.2,52.9173,0.11
7824,US-2026-131849,6/6/2026,6/10/2026,Standard Class,4,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,West,FUR-FU-10004164,Furniture,Furnishings,Eldon 300 Class Desk Accessories,4.95,1,0,2.178,0.44
7825,US-2026-131849,6/6/2026,6/10/2026,Standard Class,4,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.4,5,0,0,0
7826,US-2026-109316,6/8/2026,6/10/2026,First Class,2,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,FUR-BO-10004834,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase,1497.666,2,0.15,140.9568,0.09
7827,US-2026-155299,6/8/2026,6/12/2026,Standard Class,4,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags For Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,-2.75
7828,US-2026-106579,6/8/2026,6/13/2026,Standard Class,5,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,Central,OFF-BI-10000309,Office Supplies,Binders,Gbc Twin Loop Wire Binding Elements,12.176,4,0.8,-18.8728,-1.55
7829,US-2026-107979,6/8/2026,6/13/2026,Standard Class,5,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,West,OFF-BI-10000778,Office Supplies,Binders,Gbc Velobinder Electric Binding Machine,72.588,2,0.7,-48.392,-0.67
7830,US-2026-117436,6/8/2026,6/14/2026,Standard Class,6,LW-17125,Liz Willingham,Consumer,United States,Norwich,Connecticut,East,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,10.36,2,0,5.0764,0.49
7831,US-2026-132682,6/8/2026,6/10/2026,Second Class,2,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-Staple Paper,85.056,3,0.2,28.7064,0.34
7832,US-2026-107979,6/8/2026,6/13/2026,Standard Class,5,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524,-0.24
7833,US-2026-132682,6/8/2026,6/10/2026,Second Class,2,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,0.2,2.079,0.09
7834,US-2026-107979,6/8/2026,6/13/2026,Standard Class,5,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 Gb,89.544,7,0.2,12.3123,0.14
7835,US-2026-109316,6/8/2026,6/10/2026,First Class,2,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,2,0.2,-3.504,-0.2
7836,US-2026-132682,6/8/2026,6/10/2026,Second Class,2,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,TEC-PH-10004042,Technology,Phones,Clearone Communications Chat 70 Oc Speaker Phone,381.576,3,0.2,28.6182,0.07
7837,US-2026-106663,6/9/2026,6/13/2026,Standard Class,4,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856,-0.6
7838,US-2026-106663,6/9/2026,6/13/2026,Standard Class,4,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,FUR-TA-10000688,Furniture,Tables,Chromcraft Bull-Nose Wood Round Conference Table Top,108.925,1,0.5,-71.8905,-0.66
7839,US-2026-146822,6/9/2026,6/14/2026,Standard Class,5,AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,South,OFF-PA-10000249,Office Supplies,Paper,Easy-Staple Paper,49.12,4,0,23.0864,0.47
7840,US-2026-106663,6/9/2026,6/13/2026,Standard Class,4,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10002377,Office Supplies,Paper,Adams Telephone Message Book W/Dividers/Space For Phone Numbers,36.352,8,0.2,11.36,0.31
7841,US-2026-100951,6/9/2026,6/10/2026,First Class,1,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File With Lock,720.76,5,0.2,54.057,0.07
7842,US-2026-140963,6/10/2026,6/13/2026,First Class,3,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245,-0.06
7843,US-2026-137001,6/10/2026,6/13/2026,Second Class,3,GZ-14545,George Zrebassa,Corporate,United States,Thousand Oaks,California,West,OFF-AR-10001231,Office Supplies,Art,Sanford Earthwrite Recycled Pencils,14.7,7,0,4.116,0.28
7844,US-2026-167080,6/10/2026,6/14/2026,Standard Class,4,LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,East,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,8.4,5,0,4.2,0.5
7845,US-2026-143343,6/10/2026,6/13/2026,First Class,3,BW-11200,Ben Wallace,Consumer,United States,Los Angeles,California,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,16.4,5,0,4.756,0.29
7846,US-2026-112172,6/10/2026,6/14/2026,Second Class,4,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands By Plymouth,14.13,3,0,0.7065,0.05
7847,US-2026-140963,6/10/2026,6/13/2026,First Class,3,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels For Top Tab Filing,29.6,2,0,14.8,0.5
7848,US-2026-158071,6/10/2026,6/15/2026,Standard Class,5,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,11.56,4,0,5.4332,0.47
7849,US-2026-131583,6/10/2026,6/10/2026,Same Day,0,CL-11890,Carl Ludwig,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000380,Office Supplies,Paper,Rediform Incoming/Outgoing Call Register,40.032,6,0.2,15.012,0.38
7850,US-2026-158071,6/10/2026,6/15/2026,Standard Class,5,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes With Fold-Down Carry Handle,15.58,1,0,3.895,0.25
7851,US-2026-107167,6/10/2026,6/14/2026,Standard Class,4,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,Florida,South,OFF-ST-10003805,Office Supplies,Storage,24 Capacity Maxi Data Binder Racks,1347.52,8,0.2,84.22,0.06
7852,US-2026-106103,6/10/2026,6/15/2026,Standard Class,5,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,Central,TEC-AC-10003832,Technology,Accessories,Imation 16Gb Mini Traveldrive Usb 2.0 Flash Drive,132.52,4,0,54.3332,0.41
7853,US-2026-140963,6/10/2026,6/13/2026,First Class,3,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,West,TEC-PH-10001924,Technology,Phones,Ihome Fm Clock Radio With Lightning Dock,279.96,5,0.2,17.4975,0.06
7854,US-2026-158071,6/10/2026,6/15/2026,Standard Class,5,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,West,TEC-PH-10002923,Technology,Phones,Logitech B530 Usb Headset - Headset - Full Size,88.776,3,0.2,7.7679,0.09
7855,US-2026-134565,6/11/2026,6/13/2026,Second Class,2,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42,3,0,41.8608,0.24
7856,US-2026-120418,6/11/2026,6/12/2026,First Class,1,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,280.792,1,0.2,35.099,0.12
7857,US-2026-141481,6/11/2026,6/14/2026,First Class,3,ZD-21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.5888,0.27
7858,US-2026-102554,6/11/2026,6/15/2026,Standard Class,4,KN-16705,Kristina Nunn,Home Office,United States,Auburn,Alabama,South,OFF-AR-10001919,Office Supplies,Art,Oic,3.76,2,0,1.0904,0.29
7859,US-2026-120418,6/11/2026,6/12/2026,First Class,1,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,15.872,1,0.2,1.984,0.12
7860,US-2026-120418,6/11/2026,6/12/2026,First Class,1,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,West,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,5,0.2,6.603,0.07
7861,US-2026-133928,6/11/2026,6/17/2026,Standard Class,6,ZC-21910,Zuschuss Carroll,Consumer,United States,Hickory,North Carolina,South,OFF-BI-10001525,Office Supplies,Binders,Acco Pressboard Covers With Storage Hooks,4.572,4,0.7,-3.81,-0.83
7862,US-2026-134565,6/11/2026,6/13/2026,Second Class,2,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,OFF-BI-10001759,Office Supplies,Binders,Acco Pressboard Covers With Storage Hooks,18.288,6,0.2,6.6294,0.36
7863,US-2026-152002,6/11/2026,6/11/2026,Same Day,0,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,West,OFF-PA-10000357,Office Supplies,Paper,White Dual Perf Computer Printout Paper,122.97,3,0,60.2553,0.49
7864,US-2026-134565,6/11/2026,6/13/2026,Second Class,2,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0,18.2112,0.48
7865,US-2026-120418,6/11/2026,6/12/2026,First Class,1,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,215.592,3,0.2,-48.5082,-0.23
7866,US-2026-120418,6/11/2026,6/12/2026,First Class,1,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,West,OFF-ST-10002370,Office Supplies,Storage,Sortfiler Multipurpose Personal File Organizer,68.448,4,0.2,7.7004,0.11
7867,US-2026-134565,6/11/2026,6/13/2026,Second Class,2,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,OFF-ST-10004804,Office Supplies,Storage,Belkin 19 Vented Equipment Shelf,102.96,2,0,1.0296,0.01
7868,US-2026-134565,6/11/2026,6/13/2026,Second Class,2,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience Dx650 Ip Video Phone,385.8,5,0.2,130.2075,0.34
7869,US-2026-108441,6/12/2026,6/18/2026,Standard Class,6,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,0.1,143.04,0.17
7870,US-2026-143861,6/12/2026,6/19/2026,Standard Class,7,LC-16885,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,0.06
7871,US-2026-124191,6/12/2026,6/14/2026,Second Class,2,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002364,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories,8.856,3,0.6,-6.8634,-0.78
7872,US-2026-148474,6/12/2026,6/19/2026,Standard Class,7,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,South,FUR-TA-10002530,Furniture,Tables,Iceberg Officeworks 42 Round Tables,452.94,3,0,67.941,0.15
7873,US-2026-108441,6/12/2026,6/18/2026,Standard Class,6,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,East,OFF-AR-10004691,Office Supplies,Art,Boston 1730 Standup Electric Pencil Sharpener,64.14,3,0,16.6764,0.26
7874,US-2026-108441,6/12/2026,6/18/2026,Standard Class,6,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,0.2,4.2666,0.33
7875,US-2026-148474,6/12/2026,6/19/2026,Standard Class,7,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.2,3,0,41.952,0.46
7876,US-2026-108441,6/12/2026,6/18/2026,Standard Class,6,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,East,OFF-PA-10000697,Office Supplies,Paper,Tops Voice Message Log Book,19.04,4,0,9.3296,0.49
7877,US-2026-119424,6/12/2026,6/14/2026,Second Class,2,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0,9.3312,0.48
7878,US-2026-117821,6/12/2026,6/16/2026,Standard Class,4,HG-15025,Hunter Glantz,Consumer,United States,Marion,Ohio,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2,0.2,19.176,0.3
7879,US-2026-119424,6/12/2026,6/14/2026,Second Class,2,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,West,TEC-PH-10002564,Technology,Phones,Otterbox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,0.12
7880,US-2026-104850,6/13/2026,6/19/2026,Standard Class,6,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,West,FUR-CH-10003774,Furniture,Chairs,Global Wood Trimmed Manager'S Task Chair,291.136,4,0.2,-25.4744,-0.09
7881,US-2026-102337,6/13/2026,6/16/2026,First Class,3,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,470.302,7,0.3,-87.3418,-0.19
7882,US-2026-122056,6/13/2026,6/17/2026,Standard Class,4,PG-18895,Paul Gonzalez,Consumer,United States,Springfield,Virginia,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0,50.9208,0.28
7883,US-2026-102337,6/13/2026,6/16/2026,First Class,3,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,Belkin 19 Vented Equipment Shelf,164.736,4,0.2,-39.1248,-0.24
7884,US-2026-102337,6/13/2026,6/16/2026,First Class,3,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10002564,Technology,Phones,Otterbox Defender Series Case - Samsung Galaxy S4,47.984,2,0.2,5.998,0.12
7885,US-2026-126914,6/15/2026,6/19/2026,Standard Class,4,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,2,0.2,-3.8864,-0.05
7886,US-2026-126914,6/15/2026,6/19/2026,Standard Class,4,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager'S Chair,698.352,3,0.2,52.3764,0.07
7887,US-2026-119284,6/15/2026,6/20/2026,Standard Class,5,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,FUR-FU-10004351,Furniture,Furnishings,Staple-Based Wall Hangings,31.168,4,0.2,9.3504,0.3
7888,US-2026-119284,6/15/2026,6/20/2026,Standard Class,5,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,FUR-TA-10004152,Furniture,Tables,Barricks 18 X 48 Non-Folding Utility Table With Bottom Storage Shelf,120.96,2,0.4,-28.224,-0.23
7889,US-2026-119284,6/15/2026,6/20/2026,Standard Class,5,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,OFF-AP-10004249,Office Supplies,Appliances,Staple Holder,76.608,8,0.2,6.7032,0.09
7890,US-2026-111178,6/15/2026,6/22/2026,Standard Class,7,TD-20995,Tamara Dahlen,Consumer,United States,Quincy,Illinois,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,0.2,1.7115,0.09
7891,US-2026-135167,6/15/2026,6/20/2026,Standard Class,5,SC-20800,Stuart Calhoun,Consumer,United States,Los Angeles,California,West,OFF-AR-10002399,Office Supplies,Art,Dixon Prang Watercolor Pencils,4.26,1,0,1.7466,0.41
7892,US-2026-169691,6/15/2026,6/18/2026,First Class,3,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,0,22.2,0.5
7893,US-2026-119284,6/15/2026,6/20/2026,Standard Class,5,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.692,0.33
7894,US-2026-169691,6/15/2026,6/18/2026,First Class,3,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0,8.7906,0.49
7895,US-2026-169691,6/15/2026,6/18/2026,First Class,3,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,Central,OFF-ST-10001291,Office Supplies,Storage,Tenex Personal Self-Stacking Standard File Box,84.55,5,0,22.8285,0.27
7896,US-2026-119284,6/15/2026,6/20/2026,Standard Class,5,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,OFF-ST-10001490,Office Supplies,Storage,Hot File 7-Pocket,142.776,1,0.2,17.847,0.12
7897,US-2026-119284,6/15/2026,6/20/2026,Standard Class,5,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S Iii - 16Gb - Pebble Blue (T-Mobile),2239.936,8,0.2,223.9936,0.1
7898,US-2026-119284,6/15/2026,6/20/2026,Standard Class,5,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,TEC-PH-10001051,Technology,Phones,Htc One,239.976,3,0.2,26.9973,0.11
7899,US-2026-118864,6/15/2026,6/19/2026,Second Class,4,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,West,TEC-PH-10001809,Technology,Phones,Panasonic Kx T7736-B Digital Phone,119.96,1,0.2,7.4975,0.06
7900,US-2026-169901,6/15/2026,6/19/2026,Standard Class,4,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port Usb Wall Charger Travel Power Adapter For Iphone 5S 5C 5,47.976,3,0.2,4.7976,0.1
7901,US-2026-105214,6/16/2026,6/19/2026,First Class,3,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.972,0.07
7902,US-2026-129462,6/16/2026,6/21/2026,Second Class,5,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,South,FUR-CH-10000665,Furniture,Chairs,Global Airflow Leather Mesh Back Chair,301.96,2,0,90.588,0.3
7903,US-2026-129462,6/16/2026,6/21/2026,Second Class,5,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,South,OFF-AP-10003884,Office Supplies,Appliances,Fellowes Smart Surge Ten-Outlet Protector,180.66,3,0,50.5848,0.28
7904,US-2026-111269,6/16/2026,6/18/2026,Second Class,2,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,23.92,5,0.2,1.794,0.07
7905,US-2026-136826,6/16/2026,6/20/2026,Standard Class,4,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,South,OFF-AR-10003602,Office Supplies,Art,Quartet Omega Colored Chalk,14.016,3,0.2,4.7304,0.34
7906,US-2026-132206,6/16/2026,6/21/2026,Standard Class,5,MK-17905,Michael Kennedy,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10000756,Office Supplies,Binders,Storex Duratech Recycled Plastic Frosted Binders,5.936,7,0.8,-8.904,-1.5
7907,US-2026-155873,6/16/2026,6/21/2026,Standard Class,5,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,West,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,19.44,3,0,9.3312,0.48
7908,US-2026-105214,6/16/2026,6/19/2026,First Class,3,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,West,OFF-PA-10001776,Office Supplies,Paper,Wirebound Message Books,18.54,2,0,8.7138,0.47
7909,US-2026-155873,6/16/2026,6/21/2026,Standard Class,5,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0,92.2368,0.48
7910,US-2026-155873,6/16/2026,6/21/2026,Standard Class,5,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68,2,0,4.3368,0.26
7911,US-2026-111269,6/16/2026,6/18/2026,Second Class,2,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse Mx For Pc And Mac,479.952,6,0.2,107.9892,0.23
7912,US-2026-129462,6/16/2026,6/21/2026,Second Class,5,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,South,TEC-PH-10001557,Technology,Phones,Pyle Pmp37Led,191.98,2,0,51.8346,0.27
7913,US-2026-129462,6/16/2026,6/21/2026,Second Class,5,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99,1,0,17.1574,0.26
7914,US-2026-118437,6/17/2026,6/21/2026,Second Class,4,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,West,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,155.25,3,0,46.575,0.3
7915,US-2026-131618,6/17/2026,6/20/2026,First Class,3,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.304,4,0.8,-3.5712,-1.55
7916,US-2026-131618,6/17/2026,6/20/2026,First Class,3,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,9.36,4,0.8,-16.38,-1.75
7917,US-2026-157833,6/17/2026,6/20/2026,First Class,3,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,0.35
7918,US-2026-131618,6/17/2026,6/20/2026,First Class,3,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,Central,OFF-PA-10001892,Office Supplies,Paper,Rediform Wirebound Phone Memo Message Book,12.224,2,0.2,4.4312,0.36
7919,US-2026-146346,6/17/2026,6/20/2026,First Class,3,RA-19945,Ryan Akin,Consumer,United States,Commerce City,Colorado,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers In Natural & Black,146.352,3,0.2,-32.9292,-0.23
7920,US-2026-118437,6/17/2026,6/21/2026,Second Class,4,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1,0,4.0687,0.29
7921,US-2026-165323,6/17/2026,6/21/2026,Standard Class,4,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital Datatraveler 64Gb Usb 2.0,101.34,3,0,8.1072,0.08
7922,US-2026-165323,6/17/2026,6/21/2026,Standard Class,4,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988Dt Refurbished Printer,3404.5,5,0,1668.205,0.49
7923,US-2026-112753,6/18/2026,6/23/2026,Standard Class,5,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,West,FUR-BO-10004015,Furniture,Bookcases,Bush Andora Bookcase,917.9235,9,0.15,75.5937,0.08
7924,US-2026-162712,6/18/2026,6/20/2026,Second Class,2,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi,Texas,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3,0.2,23.235,0.31
7925,US-2026-112753,6/18/2026,6/23/2026,Standard Class,5,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0,19.0512,0.49
7926,CA-2026-184712,6/18/2026,6/20/2026,Second Class,2,NC-19470,Neil Cohen,Home Office,Canada,Halifax,Nova Scotia,East,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3,0.2,23.235,0.31
